22.64,25.705,34.359,212.32,3.0549,2.5856,0.43857,25.731,19.99
22.65,25.669,34.357,212.07,3.0636,2.6221,0.44153,25.695,20.274
22.66,25.632,34.356,211.81,3.0724,2.6589,0.44451,25.658,20.554
22.67,25.596,34.354,211.54,3.0813,2.6959,0.4475,25.622,20.829
22.68,25.56,34.353,211.27,3.0903,2.7331,0.4505,25.585,21.099
22.69,25.523,34.351,210.99,3.0994,2.7705,0.45351,25.549,21.364
22.7,25.487,34.349,210.7,3.1086,2.8079,0.45653,25.513,21.623
22.71,25.451,34.348,210.41,3.118,2.8454,0.45955,25.476,21.878
22.72,25.415,34.347,210.12,3.1274,2.883,0.46256,25.44,22.128
22.73,25.379,34.345,209.82,3.137,2.9206,0.46557,25.404,22.373
22.74,25.343,34.344,209.52,3.1468,2.9582,0.46857,25.369,22.612
22.75,25.308,34.343,209.21,3.1567,2.9957,0.47156,25.333,22.846
22.76,25.272,34.342,208.91,3.1667,3.0332,0.47453,25.298,23.076
22.77,25.237,34.341,208.6,3.1769,3.0705,0.47748,25.262,23.3
22.78,25.202,34.34,208.29,3.1873,3.1076,0.48041,25.227,23.519
22.79,25.168,34.339,207.98,3.1978,3.1446,0.48331,25.193,23.733
22.8,25.133,34.338,207.68,3.2085,3.1814,0.48618,25.158,23.941
22.81,25.099,34.337,207.37,3.2194,3.2179,0.48902,25.124,24.144
22.82,25.065,34.337,207.07,3.2304,3.2541,0.49181,25.09,24.342
22.83,25.032,34.337,206.77,3.2417,3.29,0.49457,25.056,24.535
22.84,24.998,34.336,206.47,3.2532,3.3255,0.49729,25.023,24.723
22.85,24.965,34.336,206.17,3.2648,3.3608,0.49997,24.99,24.905
22.86,24.933,34.336,205.88,3.2767,3.3959,0.50261,24.957,25.083
22.87,24.9,34.337,205.59,3.2888,3.4307,0.50522,24.925,25.256
22.88,24.868,34.337,205.3,3.301,3.4654,0.5078,24.893,25.424
22.89,24.837,34.337,205.01,3.3135,3.5001,0.51036,24.861,25.588
22.9,24.805,34.338,204.73,3.3263,3.5346,0.51289,24.829,25.748
22.91,24.774,34.339,204.44,3.3392,3.5692,0.51541,24.798,25.903
22.92,24.743,34.34,204.15,3.3524,3.6038,0.51791,24.767,26.055
22.93,24.713,34.34,203.87,3.3658,3.6385,0.5204,24.737,26.203
22.94,24.682,34.342,203.58,3.3794,3.6733,0.52288,24.706,26.347
22.95,24.652,34.343,203.29,3.3933,3.7083,0.52536,24.676,26.488
22.96,24.622,34.344,203,3.4074,3.7436,0.52784,24.646,26.625
22.97,24.593,34.345,202.71,3.4217,3.7791,0.53032,24.616,26.759
22.98,24.563,34.347,202.42,3.4363,3.8149,0.53281,24.587,26.891
22.99,24.534,34.348,202.12,3.4511,3.8511,0.5353,24.557,27.019
23,24.505,34.35,201.82,3.4662,3.8878,0.53781,24.528,27.145
23.01,24.477,34.352,201.52,3.4816,3.9248,0.54034,24.499,27.268
23.02,24.448,34.354,201.22,3.4972,3.9624,0.54288,24.471,27.389
23.03,24.42,34.356,200.91,3.5131,4.0005,0.54543,24.443,27.508
23.04,24.392,34.358,200.6,3.5293,4.039,0.548,24.415,27.625
23.05,24.364,34.36,200.29,3.5457,4.0782,0.55059,24.387,27.74
23.06,24.337,34.362,199.98,3.5624,4.1179,0.55319,24.359,27.853
23.07,24.31,34.365,199.66,3.5794,4.1582,0.55582,24.332,27.964
23.08,24.283,34.367,199.34,3.5966,4.1992,0.55845,24.305,28.074
23.09,24.257,34.37,199.02,3.6142,4.2408,0.56111,24.278,28.182
23.1,24.23,34.373,198.7,3.632,4.2831,0.56378,24.252,28.288
23.11,24.204,34.376,198.38,3.6501,4.3262,0.56647,24.226,28.393
23.12,24.179,34.379,198.05,3.6686,4.37,0.56918,24.2,28.495
